Title,Link,Description,Image URL
Brother ADS-2000 Desktop Scanner Hi Speed,https://chicago.craigslist.org/nch/sys/d/evanston-brother-ads-2000-desktop/7691456753.html,"Brother ADS-2000 Desktop Scanner Hi Speed

High Speed Scanning - Scans up to 24ppm B&W and color‡
Duplex Scanning - Two-sided scanning in a single pass
High Quality - Resolution up to 600 x 600 dpi(optical) 1200 x 1200 dpi (interpolated)
High Volume Scanning - Up to 50-sheet auto document feed capacity (ADF)
Operating System - Windows®, Mac® and Linux compatible
Flexible Media - Including documents, business cards, plastic ID cards (insurance cards, drivers licenses and ID cards), receipts and photos
Scan-To Destinations - E-mail, OCR, File and Image. Additionally supports scanning to USB flash memory drive‡ and scanning to Android™ phone/tablet‡
Advanced Features - Multi-feed detection, background removal, blank page removal, deskew support, continuous scanning mode and 2-in-1 mode
Robust Software Suite - Nuance™ PDF Converter Professional 7 (Windows®) (Not supporting XP 64bit), Nuance™ Paper Port™ 12SE (Windows®), Presto!® PageManager® 9 (Mac®), Presto!® BizCard® 5 (Mac®) / 6 (Windows®), Control Center 4 (Windows®), Control Center 2 (Mac®)

Call show contact info

NO SHIPPING, NO CASHIER CHECKS OR PAYPAL
LOCAL PICKUP ONLY",https://images.craigslist.org/00k0k_3PBlxeLqj65_0gl0t2_600x450.jpg
..*** 2020 Mac Mini ***..,https://chicago.craigslist.org/chc/sys/d/mac-mini/7691465554.html,"Selling my 2020 Mini because I am upgrading to a new iMac. Nothing wrong with it and it looks/runs like new.

16gb of ram with a M1 processor and 500gb SSD

Best to leave a # so I can reach out to you on the phone",https://images.craigslist.org/00n0n_jbtsTovoZAX_0bf0ew_600x450.jpg
"Apple 14"" MacBook Pro A2442 2021 Space Gray M1 PRO 16GB RAM 512GB SSD",https://chicago.craigslist.org/sox/sys/d/arlington-heights-apple-14-macbook-pro/7689518553.html,"Powerhouse Performance: The Apple A2442 MacBook Pro contains the blazing-fast M1 Pro chip. With up to 3.7x faster CPU performance and up to 13x faster GPU performance than the previous generation, you can fly through pro workflows with ease.

Immersive Display: The 14-inch Liquid Retina XDR display delivers the stunning visuals; with extreme dynamic range and wide color support, you'll experience images and videos with incredible realism and detail.

Pro Ports: The Apple A2442 MacBook Pro features a wide range of pro ports, including Thunderbolt 4, HDMI, and SD card slot. So you can easily connect to all your essential devices and displays.

Features

M1 Pro chip with 8-core CPU and 14-core GPU

14-inch Liquid Retina XDR display with extreme dynamic range and wide color support

16GB of unified memory

512GB of SSD storage

Thunderbolt 4 ports, HDMI port, SD card slot, and MagSafe 3 charging port

Condition

This MacBook Pro is in excellent condition. It has been well-cared for and shows minimal signs of wear. The display is free of any scratches or blemishes, and the keyboard and trackpad are in perfect working condition",https://images.craigslist.org/00h0h_frIygTEY8l9_0jP0fm_600x450.jpg
Dell Vostro Desktop i5 / 8Gb ram / Wifi / nVidia Geforce 8400GS/ SSD,https://chicago.craigslist.org/nch/sys/d/evanston-dell-vostro-desktop-i5-8gb-ram/7691456638.html,"Dell Vostro Desktop i5 / 8Gb ram / Wifi / nVidia Geforce 8400GS/ SSD


128 GB SSD HDD

DVD

Windows 10 Pro

Call show contact info

NO SHIPPING, NO CASHIER CHECKS OR PAYPAL
LOCAL PICKUP ONLY",https://map9.craigslist.org/t09/13/2100/3039.png
HP Pro Business Desktop SSD Drive Windows 10 Pro,https://chicago.craigslist.org/nch/sys/d/evanston-hp-pro-business-desktop-ssd/7691456511.html,"HP Pro Business Desktop SSD Drive Windows 10 Pro

Intel i5

8GB RAM

DVD +- RW

128GB HDD SSD



Call show contact info

NO SHIPPING, NO CASHIER CHECKS OR PAYPAL
LOCAL PICKUP ONLY",https://map9.craigslist.org/t09/13/2100/3039.png
Custom Business EQUUS NOBILIS Desktop I5-4460 @3.2GHZ,https://chicago.craigslist.org/nch/sys/d/evanston-custom-business-equus-nobilis/7691455314.html,"Custom Business EQUUS NOBILIS Desktop I5-4460 @3.2GHZ

EQUUS NOBILIS WORKSTATION I5-4460 @3.2GHZ 8GB RAM

1TB HDD

DVD

Windows 10 Pro

Call show contact info

NO SHIPPING, NO CASHIER CHECKS OR PAYPAL
LOCAL PICKUP ONLY",https://map9.craigslist.org/t09/13/2100/3039.png
"HP All in One 23"" Touch Screen SSD W10 Pro/Office",https://chicago.craigslist.org/nch/sys/d/evanston-hp-all-in-one-23-touch-screen/7691455200.html,"HP All in One 23"" Touch Screen SSD W10 Pro/Office

HP EliteOne 800 G1

Intel 4th Generation Core i5, Processors

8GB RAM

240 GB SSD Drive

23"" inch Touch Screen

Wireless Keyboard and Mouse


show contact info

No Shipping / no CC / no Paypal",https://map9.craigslist.org/t09/13/2100/3039.png
Business Dell OptiPlex 9020 i5/8GB ram/New 256GB SSD/ W10 Pro,https://chicago.craigslist.org/nch/sys/d/skokie-business-dell-optiplex-9020-i5/7691455094.html,"Desktop Dell OptiPlex 9020 i5/8GB ram/New 256GB SSD/ W10 Pro

CPU Intel Core i5 (4rd Gen) / 3.2 GHz
Max Turbo Speed 3.6 GHz
Number of Cores Quad-Core

8GB Ram

256 Gb NEW SSD

Windows 10 Pro

No Shipping/CC/Paypal

Call show contact info",https://map8.craigslist.org/t09/13/2099/3039.png
HP Pro 6005,https://chicago.craigslist.org/nch/sys/d/skokie-hp-pro-6005/7691454976.html,"HP Pro 6005

Amd Atlon X2 3Ghz
4GB Ram
1TB
Windows 10 Pro

show contact info

No Shipping / no CC / no Paypal",https://map8.craigslist.org/t09/13/2099/3039.png
Lenovo ThinkCentre E73,https://chicago.craigslist.org/nch/sys/d/skokie-lenovo-thinkcentre-e73/7691454898.html,"Lenovo ThinkCentre E73


NO SHIPPING, NO CASHIER CHECKS OR PAYPAL
LOCAL PICKUP ONLY

Intel(R) Core(TM) i5-4570S CPU @ 2.90GHz (4 virtual). 500GB, Intel Core i5 4th Gen., 3.3GHz, 8GB

Intel HD Graphics 4600 graphics processor.


Windows 10 pro


Call show contact info

NO SHIPPING, NO CASHIER CHECKS OR PAYPAL
LOCAL PICKUP ONLY",https://map8.craigslist.org/t09/13/2099/3039.png
IBM Computers THINK Wall Sign,https://chicago.craigslist.org/nwc/fuo/d/elgin-ibm-computers-think-wall-sign/7691442863.html,"THINK Desk Sign or Wall Plaque - IBM Computers
Rare IBM Pressed Wood THINK Desk Sign or Wall Plaque",https://map3.craigslist.org/t09/13/2084/3039.png
2011 iMac,https://chicago.craigslist.org/nch/sys/d/evanston-2011-imac/7691442728.html,"Selling as is

No cracks or water damage

No cords ect included

Evanston pick up

Drew @ 773-951-615nine",https://images.craigslist.org/00h0h_gPILKUWSov4_0CI0t2_600x450.jpg
HP Desktop 280 G2,https://chicago.craigslist.org/wcl/sys/d/wheaton-hp-desktop-280-g2/7681303661.html,"HP 280 G2 MT i3-6100 @ 3.7GHz, 4GB ram 465GB HDD Windows 10, Works great. Mouse keyboard Headset all cables",https://map6.craigslist.org/t09/13/2091/3045.png
HP Probook 450,https://chicago.craigslist.org/sox/sys/d/palos-hills-hp-probook-450/7691428298.html,Intel Core i5,https://images.craigslist.org/00S0S_cqxYQGDyuY4_0t20CI_600x450.jpg
Intel NUC 9 EXTREME KIT BXNUC9I5QNX,https://chicago.craigslist.org/chc/sys/d/chicago-intel-nuc-extreme-kit/7691418603.html,"Intel NUC 9 EXTREME KIT BXNUC9I5QNX

Condition :
New in open box
May have minor scratches , abrasions, fingerprints
You will receive all what you can see in the pictures.
Nothing else

Offer Includes:
1 (ONE) Intel NUC 9 EXTREME KIT BXNUC9I5QNX
POWER CABLE
MANUAL
ORIGINAL ( DISTRESSED) BOX

Delivery : Local pickup .
We do not do delivery to the customer.",https://images.craigslist.org/00w0w_dB81b9CJUYH_0CI0pO_600x450.jpg
DELL S520 1280X800 WXGA 3100 ANSI LUMENS WIFI INTERACTIVE DLP PROJECTR,https://chicago.craigslist.org/wcl/sys/d/melrose-park-dell-x800-wxga-3100-ansi/7688920057.html,DELL S520 1280X800 WXGA 3100 ANSI LUMENS WIFI INTERACTIVE DLP PROJECTOR RT0P2 Tested works perfectly has power cord! This was handled properly & was the property of a high school. We have 2 large screens for sale as well if interested that came from the same school!,https://images.craigslist.org/00C0C_d4fIiVMbbwHz_0CI0iP_600x450.jpg
HP ProBook 640,https://chicago.craigslist.org/sox/sys/d/oak-forest-hp-probook-640/7691358459.html,"HP ProBook 640 laptop with a clean install

Intel Core i5 - 4200M
CPU @ 2.50GHz
RAM 8.00GB
64-bit Operating system
320GB hard drive

Windows 10 Pro
Version 22H2

Everything works fine with the exception of charging of the battery. The laptop will not charge the battery at all and it’s not a battery issue. That’s why it’s at this price

$60 OBO",https://images.craigslist.org/00W0W_190ZwTPWG9n_0lM0t2_600x450.jpg
HP EliteBook 850 G2 Intel i7 @ 2.6Ghz 16GB 240G SSD Win 11,https://chicago.craigslist.org/nwi/sys/d/schererville-hp-elitebook-850-g2-intel/7681435095.html,"Up for sale we have a HP Hewlett Packard EliteBook 850 G2 laptop with a 15.6"" screen, Intel i7-5600u processor running at 2.6Ghz, 16GB DDR3 memory, 240GB SSD hard drive. Comes with a built in web cam and backlit keyboard.

Comes fully cleaned and tested and loaded with Microsoft Windows 11 Professional and Libre Office.

Comes with good battery and genuine HP ac adapter / charger.

Comes with 30 day warranty!
Serial number is 5CG5250X1N",https://images.craigslist.org/00505_kjqiQCsseAB_0CI0t2_600x450.jpg
Zotac Gaming GeForce RTX 3070 Ti AMP HOLO 8Gb. 256bit GDDR6X,https://chicago.craigslist.org/nwi/sys/d/cedar-lake-zotac-gaming-geforce-rtx/7691336377.html,Zotac Gaming GeForce RTX 3070 Ti AMP HOLO 8Gb. 256bit GDDR6X,https://images.craigslist.org/00101_1oOJoNYDAyw_0CI0lM_600x450.jpg
"IBM ThinkPad Touch Screen T440s 14"" Intel i5@2.7Gh 8GB DDR3 512GB SSD",https://chicago.craigslist.org/nwi/sys/d/schererville-ibm-thinkpad-touch-screen/7681225215.html,"Up for sale is an IBM Lenovo ThinkPad T440s 14"" touch screen laptop with an Intel i5-4300U processor running at 2.1 to 2.7Ghz, 8GB DDR3 512GB SSD hard drive. Built in web cam and backlit keyboard.

Comes fully cleaned and tested and loaded with Microsoft Windows 11 Professional and Libre Office.

Comes with dual batteries and genuine IBM / Lenovo ac adapter / charger.

Comes with 30 day warranty!
Serial number is PF-018DR2 14/04",https://images.craigslist.org/01515_6VJ6UOZk8a4_0CI0t2_600x450.jpg
Cisco Meraki Wireless AP (MR42),https://chicago.craigslist.org/sox/sys/d/cisco-meraki-wireless-ap-mr42/7686923746.html,"Cisco Meraki MR42 access point
Pulled out of service recently and is in great working order.
Currently unclaimed and ready to add to your network.

Comes with power brick",https://images.craigslist.org/00505_6BtgDOvyOQr_0lM0CI_600x450.jpg
Peerless Straight Column Ceiling TV Mount Plcm-unl-cp Solid Point Flat,https://chicago.craigslist.org/nwc/sys/d/wood-dale-peerless-straight-column/7681609844.html,Brand new 2 available,https://images.craigslist.org/00l0l_kBoh6lT2hrL_0t20CI_600x450.jpg
Acer Complete System,https://chicago.craigslist.org/nch/sys/d/lincolnwood-acer-complete-system/7691276548.html,"Acer Small Form Factor computer + monitor, mouse and keyboard. Has DVD burner/player and Windows 10 Pro and other software. $25 as pictured. Ad will be deleted when sold. Thanks",https://images.craigslist.org/00l0l_492RqKR6mqr_0lM0t2_600x450.jpg
"Cigar Box, Antique Wooden (empty)",https://chicago.craigslist.org/nwc/sys/d/cary-cigar-box-antique-wooden-empty/7691261734.html,Onyx Nightfall small box in outstanding condition. Color - black. Quantity on hand 3. Porch pickup in Cary.,https://images.craigslist.org/00A0A_9imAI97MsHw_0CI0oH_600x450.jpg
HP Pavilion ALL-In-One Desktop Computer,https://chicago.craigslist.org/chc/sys/d/chicago-hp-pavilion-all-in-one-desktop/7681789241.html,"HP Pavilion All-In-One Desktop 23 xw Model-300-221 Touch Screen Product Number: NOA45AA Serial Number : 3CR53611R7
Windows 10 Home Ram 4.00 GB 64-bit Operating System, x64-based processor Intel (R) 3805U @ 1.90 GHz Serial Product ID: 00325-80216-37737-AAOEM
PC includes a HP S6500 Wireless Speaker with instruction manual included!",https://images.craigslist.org/00c0c_kim860rm0mU_0f70f7_600x450.jpg
WD Elements Desktop Hard Drive 16TB,https://chicago.craigslist.org/chc/sys/d/lincolnwood-wd-elements-desktop-hard/7681359669.html,"Purchased in July 2023 then upgraded to a NAS so I have no use for this anymore. Works perfectly. Pictures available upon request, but its nothing special. Its a hard drive. Can meet at Lincolnwood Library if you want to test it out. Otherwise, can pickup near Kostner and Touhy in Lincolnwood 60712.",https://images.craigslist.org/00000_8hZlU2PENGd_0t20t2_600x450.jpg
Dell Vostro Desktop i5 / 8Gb ram / Wifi / nVidia Geforce 8400GS/ SSD,https://chicago.craigslist.org/nch/sys/d/evanston-dell-vostro-desktop-i5-8gb-ram/7691155257.html,"Dell Vostro Desktop i5 / 8Gb ram / Wifi / nVidia Geforce 8400GS/ SSD


128 GB SSD HDD

DVD

Windows 10 Pro

Call show contact info

NO SHIPPING, NO CASHIER CHECKS OR PAYPAL
LOCAL PICKUP ONLY",https://map9.craigslist.org/t09/13/2100/3039.png
HP Pro Business Desktop SSD Drive Windows 10 Pro,https://chicago.craigslist.org/nch/sys/d/evanston-hp-pro-business-desktop-ssd/7691155084.html,"HP Pro Business Desktop SSD Drive Windows 10 Pro

Intel i5

8GB RAM

DVD +- RW

128GB HDD SSD



Call show contact info

NO SHIPPING, NO CASHIER CHECKS OR PAYPAL
LOCAL PICKUP ONLY",https://map9.craigslist.org/t09/13/2100/3039.png
Custom Business EQUUS NOBILIS Desktop I5-4460 @3.2GHZ,https://chicago.craigslist.org/nch/sys/d/evanston-custom-business-equus-nobilis/7691153749.html,"Custom Business EQUUS NOBILIS Desktop I5-4460 @3.2GHZ

EQUUS NOBILIS WORKSTATION I5-4460 @3.2GHZ 8GB RAM

1TB HDD

DVD

Windows 10 Pro

Call show contact info

NO SHIPPING, NO CASHIER CHECKS OR PAYPAL
LOCAL PICKUP ONLY",https://map9.craigslist.org/t09/13/2100/3039.png
"HP All in One 23"" Touch Screen SSD W10 Pro/Office",https://chicago.craigslist.org/nch/sys/d/evanston-hp-all-in-one-23-touch-screen/7691153625.html,"HP All in One 23"" Touch Screen SSD W10 Pro/Office

HP EliteOne 800 G1

Intel 4th Generation Core i5, Processors

8GB RAM

240 GB SSD Drive

23"" inch Touch Screen

Wireless Keyboard and Mouse


show contact info

No Shipping / no CC / no Paypal",https://map9.craigslist.org/t09/13/2100/3039.png
Business Dell OptiPlex 9020 i5/8GB ram/New 256GB SSD/ W10 Pro,https://chicago.craigslist.org/nch/sys/d/skokie-business-dell-optiplex-9020-i5/7691153515.html,"Desktop Dell OptiPlex 9020 i5/8GB ram/New 256GB SSD/ W10 Pro

CPU Intel Core i5 (4rd Gen) / 3.2 GHz
Max Turbo Speed 3.6 GHz
Number of Cores Quad-Core

8GB Ram

256 Gb NEW SSD

Windows 10 Pro

No Shipping/CC/Paypal

Call show contact info",https://map8.craigslist.org/t09/13/2099/3039.png
HP Pro 6005,https://chicago.craigslist.org/nch/sys/d/skokie-hp-pro-6005/7691153382.html,"HP Pro 6005

Amd Atlon X2 3Ghz
4GB Ram
1TB
Windows 10 Pro

show contact info

No Shipping / no CC / no Paypal",https://map8.craigslist.org/t09/13/2099/3039.png
Lenovo ThinkCentre E73,https://chicago.craigslist.org/nch/sys/d/skokie-lenovo-thinkcentre-e73/7691153125.html,"Lenovo ThinkCentre E73


NO SHIPPING, NO CASHIER CHECKS OR PAYPAL
LOCAL PICKUP ONLY

Intel(R) Core(TM) i5-4570S CPU @ 2.90GHz (4 virtual). 500GB, Intel Core i5 4th Gen., 3.3GHz, 8GB

Intel HD Graphics 4600 graphics processor.


Windows 10 pro


Call show contact info

NO SHIPPING, NO CASHIER CHECKS OR PAYPAL
LOCAL PICKUP ONLY",https://map8.craigslist.org/t09/13/2099/3039.png
Alienware Gaming laptop,https://chicago.craigslist.org/chc/sys/d/villa-park-alienware-gaming-laptop/7681201584.html,"Used Alienware 17 gaming laptop for sale, it shows signs of wear , few small scratches overall fair condition, battery lasts about 45 min Must pick up and pay cash or zelle. Windows 8.1 Pro 1TB hard drive, 8GB RAM , 2GB Nvidia GTX 765M",https://images.craigslist.org/00z0z_jraSFu9kCOY_0t20CI_600x450.jpg
Linksys USB wireless adapter NEW,https://chicago.craigslist.org/chc/sys/d/linksys-usb-wireless-adapter-new/7691107124.html,"Linksys IEEE 802.11b/g USB 2.0 Compact Wireless Adapter with SpeedBooster Up to 54Mbps Wireless Data Rates and Up to 128-bit WEP, WPA, WPA2. Brand New in original packaging. Works for both desktop and laptop computers.",https://map1.craigslist.org/t09/13/2100/3041.png
Slim HP Black Wired Keyboard KU-0841,https://chicago.craigslist.org/chc/sys/d/chicago-slim-hp-black-wired-keyboard-ku/7680944954.html,Pre-owned but excellent condition slim black HP wired keyboard with all keys complete and working. No chips or broken parts. See pictures...,https://images.craigslist.org/01212_9062NxBH1Uu_0uY0ej_600x450.jpg
